81;1270;1
81;1271;1
81;1272;1
81;1273;1
81;1274;1
81;1275;1
81;1276;1
81;1277;1
81;1278;1
81;1279;1
81;1280;1
81;1281;1
81;1282;1
81;1283;1
81;1284;1
81;1285;1
81;1286;1
81;1287;1
81;1288;1
81;1289;1
81;1290;1
81;1291;1
81;1292;1
81;1293;1
81;1294;1
81;1295;1
81;1296;1
81;1297;1
81;1298;1
81;1299;1
81;1300;1
81;1301;1
81;1302;1
81;1303;1
81;1304;1
81;1305;1
81;1306;1
81;1307;1
81;1308;1
81;1309;1
81;1310;1
81;1311;1
81;1312;1
81;1313;1
81;1314;1
81;1315;1
81;1316;1
81;1317;1
81;1318;1
81;1319;1
82;83;1
82;84;1
82;85;1
82;86;1
82;89;1
82;104;1
82;113;1
82;130;1
82;143;1
82;151;1
82;154;1
82;156;1
82;159;1
82;162;1
82;164;1
82;165;1
82;166;1
82;168;1
82;169;1
82;170;1
82;172;1
82;173;1
82;174;1
82;178;1
82;179;1
82;180;1
82;182;1
82;183;1
82;184;1
82;185;1
82;186;1
82;187;1
82;189;1
82;191;1
82;195;1
82;197;1
82;198;1
82;200;1
82;201;1
82;223;1
82;237;1
82;238;1
82;241;1
82;247;1
82;248;1
82;255;1
82;256;1
82;258;1
82;269;1
82;285;1
82;294;1
82;302;1
82;345;1
82;353;1
82;378;1
82;465;1
82;474;1
82;477;1
82;480;1
82;482;1
82;484;1
82;485;1
82;495;1
82;498;1
82;505;1
82;515;1
82;516;1
82;517;1
82;518;1
82;519;1
82;520;1
82;526;1
82;527;1
82;531;1
82;533;1
82;534;1
82;536;1
82;537;1
82;541;1
82;542;1
82;544;1
82;548;1
82;549;1
82;550;1
82;551;1
82;553;1
82;554;1
82;555;1
82;557;1
82;560;1
82;563;1
82;564;1
82;565;1
82;566;1
82;569;1
82;570;1
82;571;1
82;573;1
82;601;1
82;613;1
82;622;1
82;623;1
82;625;1
82;632;1
82;641;1
82;648;1
82;650;1
82;658;1
82;659;1
82;660;1
82;661;1
82;662;1
82;670;1
82;673;1
82;684;1
82;685;1
82;701;1
82;708;1
82;710;1
82;715;1
82;719;1
82;721;1
82;722;1
82;723;1
82;729;1
82;732;1
82;735;1
82;743;1
82;746;1
82;791;1
82;794;1
82;798;1
82;803;1
82;809;1
82;810;1
82;811;1
82;819;1
82;826;1
82;828;1
82;835;1
82;854;1
82;859;1
82;862;1
82;863;1
82;866;1
82;868;1
82;876;1
82;920;1
82;940;1
82;1021;1
82;1140;1
82;1147;1
82;1151;1
82;1152;1
82;1164;1
82;1165;1
82;1166;1
82;1172;1
82;1173;1
82;1176;1
82;1177;1
82;1191;1
82;1192;1
82;1193;1
82;1194;1
82;1195;1
82;1196;1
82;1197;1
82;1198;1
82;1199;1
82;1200;1
82;1201;1
82;1202;1
82;1203;1
82;1204;1
82;1205;1
82;1206;1
82;1207;1
82;1208;1
82;1209;1
82;1210;1
82;1211;1
82;1212;1
82;1213;1
82;1214;1
82;1215;1
82;1216;1
82;1217;1
82;1218;1
82;1219;1
82;1220;1
82;1221;1
82;1222;1
82;1223;1
82;1224;1
82;1225;1
82;1226;1
82;1227;1
82;1228;1
82;1229;1
82;1230;1
82;1231;1
82;1232;1
82;1233;1
82;1234;1
82;1235;1
82;1236;1
82;1237;1
82;1238;1
82;1239;1
82;1240;1
82;1241;1
82;1242;1
82;1243;1
82;1244;1
82;1245;1
82;1246;1
82;1247;1
82;1248;1
82;1249;1
82;1250;1
82;1251;1
82;1252;1
82;1253;1
82;1254;1
82;1255;1
82;1256;1
82;1257;1
82;1258;1
82;1259;1
82;1260;1
82;1261;1
82;1262;1
82;1263;1
83;84;1
83;85;1
83;86;1
83;87;1
83;92;1
83;94;1
83;102;1
83;104;1
83;107;1
83;114;1
83;115;1
83;116;1
83;117;1
83;119;1
83;125;1
83;127;1
83;131;1
83;133;1
83;140;1
83;147;1
83;148;1
83;149;1
83;150;1
83;152;1
83;155;1
83;156;1
83;157;1
83;159;1
83;160;1
83;162;1
83;163;1
83;164;1
83;165;1
83;167;1
83;169;1
83;170;1
83;171;1
83;172;1
83;173;1
83;174;1
83;175;1
83;178;1
83;179;1
83;180;1
83;182;1
83;183;1
83;184;1
83;185;1
83;186;1
83;187;1
83;188;1
83;189;1
83;191;1
83;192;1
83;193;1
83;194;1
83;195;1
83;196;1
83;197;1
83;198;1
83;199;1
83;200;1
83;201;1
83;204;1
83;214;1
83;223;1
83;228;1
83;229;1
83;233;1
83;235;1
83;248;1
83;254;1
83;255;1
83;258;1
83;278;1
83;288;1
83;302;1
83;304;1
83;310;1
83;319;1
83;335;1
83;342;1
83;343;1
83;344;1
83;347;1
83;351;1
83;358;1
83;360;1
83;361;1
83;370;1
83;382;1
83;396;1
83;397;1
83;400;1
83;401;1
83;411;1
83;423;1
83;425;1
83;476;1
83;491;1
83;499;1
83;514;1
83;515;1
83;524;1
83;526;1
83;527;1
83;529;1
83;530;1
83;531;1
83;532;1
83;536;1
83;537;1
83;540;1
83;541;1
83;543;1
83;544;1
83;545;1
83;547;1
83;550;1
83;551;1
83;557;1
83;558;1
83;564;1
83;566;1
83;569;1
83;570;1
83;573;1
83;574;1
83;576;1
83;587;1
83;592;1
83;620;1
83;626;1
83;631;1
83;632;1
83;633;1
83;634;1
83;635;1
83;636;1
83;637;1
83;647;1
83;649;1
83;650;1
83;651;1
83;652;1
83;654;1
83;655;1
83;656;1
83;657;1
83;661;1
83;662;1
83;666;1
83;668;1
83;669;1
83;670;1
83;671;1
83;672;1
83;676;1
83;677;1
83;678;1
83;679;1
83;681;1
83;682;1
83;684;1
83;685;1
83;686;1
83;687;1
83;689;1
83;690;1
83;702;1
83;705;1
83;708;1
83;713;1
83;717;1
83;719;1
83;722;1
83;723;1
83;728;1
83;733;1
83;734;1
83;736;1
83;743;1
83;745;1
83;749;1
83;756;1
83;758;1
83;769;1
83;793;1
83;799;1
83;802;1
83;803;1
83;805;1
83;807;1
83;808;1
83;809;1
83;810;1
83;811;1
83;813;1
83;814;1
83;815;1
83;816;1
83;817;1
83;818;1
83;819;1
83;820;1
83;821;1
83;822;1
83;823;1
83;824;1
83;825;1
83;826;1
83;827;1
83;828;1
83;829;1
83;830;1
83;831;1
83;832;1
83;833;1
83;834;1
83;835;1
83;836;1
83;837;1
83;838;1
83;839;1
83;840;1
83;841;1
83;842;1
83;843;1
83;844;1
83;845;1
83;846;1
83;847;1
83;848;1
83;849;1
83;850;1
83;851;1
83;852;1
83;853;1
83;854;1
83;855;1
83;856;1
83;857;1
83;858;1
83;859;1
83;860;1
83;861;1
83;862;1
83;863;1
83;864;1
83;865;1
83;866;1
83;867;1
83;868;1
83;869;1
83;870;1
83;871;1
83;872;1
83;873;1
83;874;1
83;875;1
83;876;1
83;877;1
83;878;1
83;879;1
83;880;1
83;881;1
83;882;1
83;883;1
83;884;1
83;885;1
83;886;1
83;887;1
83;888;1
83;889;1
83;890;1
83;891;1
83;892;1
83;893;1
83;894;1
83;895;1
83;896;1
83;897;1
83;898;1
83;899;1
83;900;1
83;901;1
83;902;1
83;903;1
83;904;1
83;905;1
83;906;1
83;907;1
83;908;1
83;909;1
83;910;1
83;911;1
83;912;1
83;913;1
83;914;1
83;915;1
83;916;1
83;917;1
83;918;1
83;919;1
83;920;1
83;921;1
83;922;1
83;923;1
83;924;1
83;925;1
83;926;1
83;927;1
83;928;1
83;929;1
83;930;1
83;931;1
83;932;1
83;933;1
83;934;1
83;935;1
83;936;1
83;937;1
83;938;1
83;939;1
83;940;1
83;941;1
83;942;1
83;943;1
83;944;1
83;945;1
83;946;1
83;947;1
83;948;1
83;949;1
83;950;1
83;951;1
83;952;1
83;953;1
83;954;1
83;955;1
83;956;1
83;957;1
83;958;1
83;959;1
83;960;1
83;961;1
83;962;1
83;963;1
83;964;1
83;965;1
83;966;1
83;967;1
83;968;1
83;969;1
83;970;1
83;971;1
83;972;1
83;973;1
83;974;1
83;975;1
83;976;1
83;977;1
83;978;1
83;979;1
83;980;1
83;981;1
83;982;1
83;983;1
83;984;1
83;985;1
83;986;1
83;987;1
83;988;1
83;989;1
83;990;1
83;991;1
83;992;1
83;993;1
83;994;1
83;995;1
83;996;1
83;997;1
83;998;1
83;999;1
83;1000;1
83;1001;1
83;1002;1
83;1003;1
83;1004;1
83;1005;1
83;1006;1
83;1007;1
83;1008;1
83;1009;1
83;1010;1
83;1011;1
83;1012;1
83;1013;1
83;1014;1
83;1015;1
83;1016;1
83;1017;1
83;1018;1
83;1019;1
83;1020;1
83;1021;1
83;1022;1
83;1023;1
83;1024;1
83;1025;1
83;1026;1
83;1027;1
83;1028;1
83;1029;1
83;1030;1
83;1031;1
83;1032;1
83;1033;1
83;1034;1
83;1035;1
83;1036;1
83;1037;1
83;1038;1
83;1039;1
83;1040;1
83;1041;1
83;1042;1
83;1043;1
83;1044;1
83;1045;1
83;1046;1
83;1047;1
83;1048;1
83;1049;1
83;1050;1
83;1051;1
83;1052;1
83;1053;1
83;1054;1
83;1055;1
83;1056;1
83;1057;1
83;1058;1
83;1059;1
83;1060;1
83;1061;1
83;1062;1
83;1063;1
83;1064;1
83;1065;1
83;1066;1
83;1067;1
83;1068;1
83;1069;1
83;1070;1
83;1071;1
83;1072;1
83;1073;1
83;1074;1
83;1075;1
83;1076;1
83;1077;1
83;1078;1
83;1079;1
83;1080;1
83;1081;1
83;1082;1
83;1083;1
83;1084;1
83;1085;1
83;1086;1
83;1087;1
83;1088;1
83;1089;1
83;1090;1
83;1091;1
83;1092;1
83;1093;1
83;1094;1
83;1095;1
83;1096;1
83;1097;1
83;1098;1
83;1099;1
83;1100;1
83;1101;1
83;1102;1
83;1103;1
83;1104;1
83;1105;1
83;1106;1
83;1107;1
83;1108;1
83;1109;1
83;1110;1
83;1111;1
83;1112;1
83;1113;1
83;1114;1
83;1115;1
83;1116;1
83;1117;1
83;1118;1
83;1119;1
83;1120;1
83;1121;1
83;1122;1
83;1123;1
83;1124;1
83;1125;1
83;1126;1
83;1127;1
83;1128;1
83;1129;1
83;1130;1
83;1131;1
83;1132;1
83;1133;1
83;1134;1
83;1135;1
83;1136;1
83;1137;1
83;1138;1
83;1139;1
83;1140;1
83;1141;1
83;1142;1
83;1143;1
83;1144;1
83;1145;1
83;1146;1
83;1147;1
83;1148;1
83;1149;1
83;1150;1
83;1151;1
83;1152;1
83;1153;1
83;1154;1
83;1155;1
83;1156;1
83;1157;1
83;1158;1
83;1159;1
83;1160;1
83;1161;1
83;1162;1
83;1163;1
83;1164;1
83;1165;1
83;1166;1
83;1167;1
83;1168;1
83;1169;1
83;1170;1
83;1171;1
83;1172;1
83;1173;1
83;1174;1
83;1175;1
83;1176;1
83;1177;1
83;1178;1
83;1179;1
83;1180;1
83;1181;1
83;1182;1
83;1183;1
83;1184;1
83;1185;1
83;1186;1
83;1187;1
83;1188;1
83;1189;1
83;1190;1
84;85;1
84;89;1
84;93;1
84;97;1
84;130;1
84;156;1
84;160;1
84;163;1
84;164;1
84;172;1
84;173;1
84;174;1
84;177;1
84;178;1
84;180;1
84;181;1
84;182;1
84;184;1
84;185;1
84;186;1
84;187;1
84;191;1
84;194;1
84;195;1
84;196;1
84;197;1
84;198;1
84;199;1
84;200;1
84;201;1
84;214;1
84;225;1
84;228;1
84;258;1
84;269;1
84;320;1
84;345;1
84;354;1
84;362;1
84;364;1
84;514;1
84;522;1
84;531;1
84;538;1
84;539;1
84;541;1
84;543;1
84;552;1
84;560;1
84;561;1
84;566;1
84;569;1
84;570;1
84;571;1
84;578;1
84;640;1
84;653;1
84;669;1
84;671;1
84;680;1
84;684;1
84;685;1
84;690;1
84;691;1
84;692;1
84;693;1
84;694;1
84;695;1
84;696;1
84;697;1
84;698;1
84;699;1
84;700;1
84;701;1
84;702;1
84;703;1
84;704;1
84;705;1
84;706;1
84;707;1
84;708;1
84;709;1
84;710;1
84;711;1
84;712;1
84;713;1
84;714;1
84;715;1
84;716;1
84;717;1
84;718;1
84;719;1
84;720;1
84;721;1
84;722;1
84;723;1
84;724;1
84;725;1
84;726;1
84;727;1
84;728;1
84;729;1
84;730;1
84;731;1
84;732;1
84;733;1
84;734;1
84;735;1
84;736;1
84;737;1
84;738;1
84;739;1
84;740;1
84;741;1
84;742;1
84;743;1
84;744;1
84;745;1
84;746;1
84;747;1
84;748;1
84;749;1
84;750;1
84;751;1
84;752;1
84;753;1
84;754;1
84;755;1
84;756;1
84;757;1
84;758;1
84;759;1
84;760;1
84;761;1
84;762;1
84;763;1
84;764;1
84;765;1
84;766;1
84;767;1
84;768;1
84;769;1
84;770;1
84;771;1
84;772;1
84;773;1
84;774;1
84;775;1
84;776;1
84;777;1
84;778;1
84;779;1
84;780;1
84;781;1
84;782;1
84;783;1
84;784;1
84;785;1
84;786;1
84;787;1
84;788;1
84;789;1
84;790;1
84;791;1
84;792;1
84;793;1
84;794;1
84;795;1
84;796;1
84;797;1
