0;1
0;187
0;2
0;309
0;310
0;3
0;1405
0;1540
0;4
0;188
0;627
0;287
0;5
0;6
0;1214
0;628
0;7
0;189
0;288
0;311
0;8
0;9
0;10
0;1406
0;312
0;11
0;313
0;5151
0;5411
0;5716
0;5900
0;1407
0;314
0;5717
0;629
0;6670
0;6914
0;7170
0;7364
0;1260
0;7842
0;12
0;190
0;7843
0;630
0;8757
0;1668
0;13
0;631
0;9802
1;2
1;3
1;4
1;5
1;6
1;7
1;8
1;9
1;10
1;11
1;12
1;13
1;14
1;15
1;16
1;17
1;18
1;19
1;20
1;21
1;22
1;23
1;24
1;25
1;26
1;27
1;28
1;29
1;30
1;31
1;32
1;33
1;34
1;35
1;36
1;37
1;38
1;39
1;40
1;41
1;42
1;43
1;44
1;45
1;46
1;47
1;48
1;49
1;50
1;51
1;52
1;53
1;54
1;55
1;56
1;57
1;58
1;59
1;60
1;61
1;62
1;63
1;64
1;65
1;66
1;67
1;68
1;69
1;70
1;71
1;72
1;73
1;74
1;75
1;76
1;77
1;78
1;79
1;80
1;81
1;82
1;83
1;84
1;85
1;86
1;87
1;88
1;89
1;90
1;91
1;92
1;93
1;94
1;95
1;96
1;97
1;98
1;99
1;100
1;101
1;102
1;103
1;104
1;105
1;106
1;107
1;108
1;109
1;110
1;111
1;112
1;113
1;114
1;115
1;116
1;117
1;118
1;119
1;120
1;121
1;122
1;123
1;124
1;125
1;126
1;127
1;128
1;129
1;130
1;131
1;132
1;133
1;134
1;135
1;136
1;137
1;138
1;139
1;140
1;141
1;142
1;143
1;144
1;145
1;146
1;147
1;148
1;149
1;150
1;151
1;152
1;153
1;154
1;155
1;156
1;157
1;158
1;159
1;160
1;161
1;162
1;163
1;164
1;165
1;166
1;167
1;168
1;169
1;170
1;171
1;172
1;173
1;174
1;175
1;176
1;177
1;178
1;179
1;180
1;181
1;182
1;183
1;184
1;185
1;186
2;309
2;310
2;3
2;4
2;5
2;6
2;311
2;8
2;10
2;312
2;11
2;313
2;314
2;14
2;315
2;16
2;17
2;19
2;29
2;31
2;316
2;33
2;317
2;318
2;319
2;320
2;321
2;35
2;322
2;36
2;37
2;38
2;39
2;40
2;323
2;41
2;324
2;42
2;325
2;326
2;43
2;44
2;45
2;327
2;328
2;46
2;329
2;48
2;330
2;331
2;332
2;333
2;334
2;49
2;335
2;336
2;337
2;338
2;52
2;53
2;339
2;340
2;341
2;56
2;342
